"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est"
"23842","DISPUTANTA, VA","G","D",0,"D",0,"D",0,68
"23843","DOLPHIN, VA",,"G",43,"G",210,"G",976,13
"23844","DREWRYVILLE, VA",,"G",38,"G",609,"G",1890,10
"23845","EBONY, VA",,"G",66,"G",627,"G",2500,14
"23846","ELBERON, VA","A","D",0,"D",0,"D",0,7
"23847","EMPORIA, VA",,"H",5814,"H",37719,"H",156993,332
"23850","FORD, VA","B","D",0,"D",0,"D",0,14
"23851","FRANKLIN, VA",,"G",5533,"G",44119,"G",194373,365
"23856","FREEMAN, VA","C","D",0,"D",0,"D",0,15
"23857","GASBURG, VA",,"G",319,"G",2259,"G",10777,34
"23860","HOPEWELL, VA",,"G",7653,"H",73494,"H",309030,507
"23866","IVOR, VA",,"G",122,"G",789,"G",3432,31
"23867","JARRATT, VA",,"G",966,"G",6868,"G",29026,30
"23868","LAWRENCEVILLE, VA",,"H",2237,"H",13326,"H",53499,154
"23870","JARRATT, VA","C","D",0,"D",0,"D",0,2
"23872","MC KENNEY, VA",,"H",453,"H",3313,"H",14002,35
"23874","NEWSOMS, VA","B","D",0,"D",0,"D",0,13
"23875","PRINCE GEORGE, VA",,"G",2972,"G",25197,"G",107737,208
"23876","RAWLINGS, VA",,"G",6,"H",28,"H",178,5
"23878","SEDLEY, VA","B","S",0,"G",342,"G",1860,16
"23879","SKIPPERS, VA","E","D",0,"D",0,"D",0,17
"23881","SPRING GROVE, VA",,"G",90,"G",399,"G",1476,18
"23882","STONY CREEK, VA",,"G",721,"G",4736,"G",18448,51
"23883","SURRY, VA","G","D",0,"D",0,"D",0,44
"23884","SUSSEX, VA","A","D",0,"D",0,"D",0,2
"23885","SUTHERLAND, VA","G","D",0,"D",0,"D",0,40
"23887","VALENTINES, VA","B","S",0,"G",198,"G",880,8
"23888","WAKEFIELD, VA",,"G",431,"G",2494,"G",10208,53
"23889","WARFIELD, VA",,"H",85,"H",263,"H",1075,6
"23890","WAVERLY, VA",,"H",953,"G",6961,"G",29136,81
"23891","WAVERLY, VA",,"G",82,"G",761,"G",3544,5
"23893","WHITE PLAINS, VA","A","D",0,"D",0,"D",0,2
"23894","WILSONS, VA",,"G",12,"H",38,"H",154,5
"23897","YALE, VA",,"G",13,"G",23,"G",115,4
"23898","ZUNI, VA","C","D",0,"D",0,"D",0,27
"23899","CLAREMONT, VA",,"H",46,"H",347,"H",1669,6
"23901","FARMVILLE, VA",,"G",6868,"G",37441,"G",156351,499
"23909","FARMVILLE, VA","C","S",0,"S",0,"H",2998,5
"23915","BASKERVILLE, VA","A","S",0,"G",77,"G",336,8
"23917","BOYDTON, VA",,"H",354,"H",1964,"H",7467,40
"23919","BRACEY, VA",,"G",385,"G",2010,"G",8200,57
"23920","BRODNAX, VA",,"G",321,"G",1875,"G",7436,41
"23921","BUCKINGHAM, VA",,"G",360,"G",1582,"G",7106,41
"23922","BURKEVILLE, VA","F","D",0,"D",0,"D",0,35
"23923","CHARLOTTE COURT HOUSE, VA",,"G",236,"G",1156,"G",4496,37
"23924","CHASE CITY, VA",,"G",1264,"H",7785,"H",32091,137
"23927","CLARKSVILLE, VA",,"G",1205,"G",6532,"G",33214,158
"23930","CREWE, VA",,"H",853,"H",5049,"H",22331,95
"23934","CULLEN, VA","B","S",0,"H",315,"H",1231,10
"23936","DILLWYN, VA",,"G",1022,"G",7130,"G",30695,150
"23937","DRAKES BRANCH, VA",,"G",260,"G",1519,"G",6006,39
"23938","DUNDAS, VA","A","D",0,"D",0,"D",0,3
"23939","EVERGREEN, VA",,"G",20,"G",79,"G",338,7
"23942","GREEN BAY, VA",,"H",23,"G",169,"G",695,8
"23943","HAMPDEN SYDNEY, VA","E","D",0,"D",0,"D",0,6
"23944","KENBRIDGE, VA",,"H",1334,"H",7507,"H",33146,93
"23947","KEYSVILLE, VA",,"G",1213,"G",8457,"G",34648,123
"23950","LA CROSSE, VA",,"G",680,"G",4954,"G",21796,81
"23952","LUNENBURG, VA","B","D",0,"D",0,"D",0,3
"23954","MEHERRIN, VA",,"G",97,"G",466,"G",1961,23
"23958","PAMPLIN, VA",,"H",103,"H",688,"G",1951,23
"23959","PHENIX, VA",,"G",47,"G",339,"G",1675,19
"23960","PROSPECT, VA",,"G",95,"G",538,"G",2166,29
"23962","RANDOLPH, VA",,"G",18,"H",99,"G",312,10
"23963","RED HOUSE, VA",,"G",31,"G",99,"G",377,10
"23964","RED OAK, VA",,"H",137,"H",989,"H",4451,17
"23966","RICE, VA",,"G",207,"G",1005,"G",4742,40
"23967","SAXE, VA",,"G",76,"G",346,"G",1512,14
"23968","SKIPWITH, VA","C","S",0,"H",483,"H",2260,12
"23970","SOUTH HILL, VA",,"G",6367,"G",40399,"G",162447,361
"23974","VICTORIA, VA",,"G",384,"G",1673,"G",7063,74
"23976","WYLLIESBURG, VA",,"G",203,"G",1243,"G",5239,8
"24001","ROANOKE, VA","C","S",0,"G",907,"G",4059,11
"24002","ROANOKE, VA","A","D",0,"D",0,"D",0,3
"24003","ROANOKE, VA","A","D",0,"D",0,"D",0,5
"24004","ROANOKE, VA","B","D",0,"D",0,"D",0,2
"24006","ROANOKE, VA","A","D",0,"D",0,"D",0,3
"24007","ROANOKE, VA",,"G",34,"G",274,"G",1139,4
"24008","ROANOKE, VA","A","S",0,"G",127,"G",551,4
"24010","ROANOKE, VA","B","S",0,"H",249,"H",970,3
"24011","ROANOKE, VA",,"G",6892,"G",89781,"G",353767,379
"24012","ROANOKE, VA",,"G",23691,"G",180696,"G",748049,1059
"24013","ROANOKE, VA",,"G",2510,"G",25466,"G",93051,144
"24014","ROANOKE, VA",,"H",13966,"H",110463,"H",495380,576
"24015","ROANOKE, VA",,"G",4742,"G",36232,"G",126095,326
"24016","ROANOKE, VA",,"G",7205,"G",63718,"G",263654,487
"24017","ROANOKE, VA",,"G",5050,"G",37972,"G",158299,348
"24018","ROANOKE, VA",,"G",13283,"G",105828,"G",452749,1061
"24019","ROANOKE, VA",,"G",20415,"G",154867,"G",590960,690
"24020","ROANOKE, VA","B","D",0,"D",0,"D",0,2
"24022","ROANOKE, VA",,"G",752,"G",12352,"G",38095,14
"24023","ROANOKE, VA",,"G",66,"G",466,"G",1871,5
"24024","ROANOKE, VA",,"G",202,"G",865,"G",4346,4
"24025","ROANOKE, VA",,"G",26,"G",193,"G",899,3
"24026","ROANOKE, VA","B","D",0,"D",0,"D",0,1
"24027","ROANOKE, VA","A","D",0,"D",0,"D",0,1
"24028","ROANOKE, VA","B","D",0,"D",0,"D",0,2
"24029","ROANOKE, VA","B","D",0,"D",0,"D",0,1
"24032","ROANOKE, VA","A","D",0,"D",0,"D",0,1
"24033","ROANOKE, VA",,"H",60,"G",346,"G",1621,3
"24034","ROANOKE, VA","A","D",0,"D",0,"D",0,1
"24035","ROANOKE, VA","A","D",0,"D",0,"D",0,1
"24036","ROANOKE, VA","A","D",0,"D",0,"D",0,1
"24037","ROANOKE, VA",,"G",84,"G",715,"G",3072,3
"24038","ROANOKE, VA","F","D",0,"D",0,"D",0,4
"24040","ROANOKE, VA","A","D",0,"D",0,"D",0,1
"24048","ROANOKE, VA","A","D",0,"D",0,"D",0,1
"24053","ARARAT, VA","C","S",0,"H",365,"H",1658,27
"24054","AXTON, VA","F","S",0,"H",2299,"H",9226,74
"24055","BASSETT, VA",,"H",2296,"H",17328,"H",68968,186
"24058","BELSPRING, VA","A","D",0,"D",0,"D",0,1
"24059","BENT MOUNTAIN, VA","B","S",0,"S",0,"H",1168,16
"24060","BLACKSBURG, VA",,"G",10538,"G",82643,"G",355837,891
"24061","BLACKSBURG, VA","E","S",0,"G",1649,"G",7182,17
"24062","BLACKSBURG, VA","B","D",0,"D",0,"D",0,9
"24063","BLACKSBURG, VA",,"H",127,"H",460,"G",2114,16
"24064","BLUE RIDGE, VA",,"H",355,"G",3356,"G",13874,70
"24065","BOONES MILL, VA",,"G",609,"H",3263,"H",14341,102
"24066","BUCHANAN, VA",,"H",820,"H",5481,"G",24065,108
"24067","CALLAWAY, VA",,"G",151,"G",879,"G",3959,34
"24068","CHRISTIANSBURG, VA","F","D",0,"D",0,"D",0,23
"24069","CASCADE, VA","B","D",0,"D",0,"D",0,10
"24070","CATAWBA, VA","E","D",0,"D",0,"D",0,28
"24072","CHECK, VA",,"G",34,"G",208,"G",998,12
"24073","CHRISTIANSBURG, VA",,"G",12969,"G",84368,"G",341916,891
"24076","CLAUDVILLE, VA",,"G",124,"G",735,"G",3203,14
"24077","CLOVERDALE, VA",,"G",864,"G",9988,"G",49478,42
"24078","COLLINSVILLE, VA",,"G",2403,"G",9460,"G",47191,208
"24079","COPPER HILL, VA",,"H",146,"G",239,"G",986,18
"24082","CRITZ, VA",,"G",5,"S",0,"H",97,3
"24083","DALEVILLE, VA",,"G",1714,"G",11830,"G",49981,138
"24084","DUBLIN, VA",,"H",6145,"H",56462,"H",239039,262
"24085","EAGLE ROCK, VA","E","D",0,"D",0,"D",0,28
"24087","ELLISTON, VA",,"G",1048,"G",5497,"G",22768,52
"24088","FERRUM, VA",,"H",531,"H",3771,"H",15891,52
"24089","FIELDALE, VA","F","D",0,"D",0,"D",0,35
"24090","FINCASTLE, VA",,"G",472,"G",2983,"G",12796,93
"24091","FLOYD, VA",,"G",1707,"G",8940,"G",38803,213
"24092","GLADE HILL, VA",,"G",245,"G",1387,"G",6309,55
"24093","GLEN LYN, VA",,"G",224,"G",3476,"G",12785,10
"24094","GOLDBOND, VA","A","D",0,"D",0,"D",0,1
"24095","GOODVIEW, VA",,"G",120,"G",659,"G",3021,49
"24101","HARDY, VA",,"G",785,"G",4295,"G",18048,131
"24102","HENRY, VA",,"H",99,"G",467,"G",1947,16
"24104","HUDDLESTON, VA",,"H",426,"G",2049,"G",10037,83
"24105","INDIAN VALLEY, VA","A","S",0,"S",0,"H",153,5
"24111","MC COY, VA",,"G",9,"H",58,"H",209,5
"24112","MARTINSVILLE, VA",,"G",15139,"G",93894,"G",377644,948
"24113","MARTINSVILLE, VA",,"G",70,"G",391,"G",1865,8
"24114","MARTINSVILLE, VA",,"G",200,"H",966,"H",3817,23
"24115","MARTINSVILLE, VA",,"G",1455,"G",11231,"G",47236,40
"24120","MEADOWS OF DAN, VA",,"G",566,"G",4119,"G",16556,46
"24121","MONETA, VA",,"G",1496,"G",8102,"G",36989,335
"24122","MONTVALE, VA",,"H",274,"G",1658,"G",6988,38
"24124","NARROWS, VA",,"H",1140,"H",11773,"H",49446,59
"24126","NEWBERN, VA","B","D",0,"D",0,"D",0,7
"24127","NEW CASTLE, VA",,"G",317,"G",1909,"G",8312,57
"24128","NEWPORT, VA",,"H",266,"H",1124,"H",5065,34
"24129","NEW RIVER, VA","A","D",0,"D",0,"D",0,1
"24131","PAINT BANK, VA",,"G",56,"G",233,"G",1147,4
"24132","PARROTT, VA","A","D",0,"D",0,"D",0,2
"24133","PATRICK SPRINGS, VA",,"H",144,"G",628,"G",2783,24
"24134","PEARISBURG, VA",,"H",1388,"H",9274,"H",37384,135
"24136","PEMBROKE, VA",,"G",182,"G",1145,"G",5790,39
"24137","PENHOOK, VA",,"G",163,"G",649,"G",2904,35
"24138","PILOT, VA",,"G",51,"G",236,"G",1100,15
"24139","PITTSVILLE, VA",,"G",5,"G",21,"G",69,3
"24141","RADFORD, VA",,"H",6907,"H",62003,"H",249090,438
"24142","RADFORD, VA","E","D",0,"D",0,"D",0,7
"24143","RADFORD, VA",,"G",655,"G",3591,"G",12992,25
"24147","RICH CREEK, VA",,"G",493,"G",2938,"G",11503,34
"24148","RIDGEWAY, VA",,"G",1902,"G",13063,"G",51399,131
"24149","RINER, VA",,"G",256,"G",1341,"G",6319,62
"24150","RIPPLEMEAD, VA","C","D",0,"D",0,"D",0,10
"24151","ROCKY MOUNT, VA",,"G",9014,"G",61225,"G",256425,571
"24153","SALEM, VA",,"G",21896,"G",199595,"G",827728,1172
"24155","ROANOKE, VA","A","D",0,"D",0,"D",0,1
"24156","SALEM, VA","C","D",0,"D",0,"D",0,2
"24161","SANDY LEVEL, VA",,"G",20,"G",399,"G",1428,7
"24162","SHAWSVILLE, VA",,"G",221,"G",1271,"G",5057,43
"24165","SPENCER, VA",,"G",100,"G",591,"G",2303,26
"24167","STAFFORDSVILLE, VA","A","D",0,"D",0,"D",0,1
"24168","STANLEYTOWN, VA",,"G",1235,"G",7030,"G",29251,19
"24171","STUART, VA",,"H",3093,"H",16931,"H",73753,212
"24174","THAXTON, VA",,"H",149,"G",794,"G",3352,26
"24175","TROUTVILLE, VA",,"G",1703,"G",11456,"G",46541,200
"24176","UNION HALL, VA",,"H",183,"G",1062,"G",5491,35
"24177","VESTA, VA","C","D",0,"D",0,"D",0,2
"24179","VINTON, VA",,"G",3539,"G",21514,"G",86968,376
"24184","WIRTZ, VA",,"H",554,"G",3090,"G",13252,100
"24185","WOOLWINE, VA",,"G",159,"G",1138,"G",4929,15
"24201","BRISTOL, VA",,"G",8941,"G",57854,"G",261872,540
"24202","BRISTOL, VA",,"H",6418,"H",47074,"H",158943,264
"24203","BRISTOL, VA",,"G",272,"H",2562,"H",11276,19
"24209","BRISTOL, VA",,"G",64,"G",271,"G",1095,7
"24210","ABINGDON, VA",,"G",9406,"G",68627,"G",290745,666
"24211","ABINGDON, VA",,"G",852,"G",5446,"G",25244,164
"24212","ABINGDON, VA",,"G",783,"G",13715,"G",43316,55
"24215","ANDOVER, VA","A","D",0,"D",0,"D",0,3
"24216","APPALACHIA, VA",,"H",1357,"H",19032,"G",73329,49
"24217","BEE, VA",,"H",106,"H",1149,"H",4247,7
"24218","BEN HUR, VA","A","D",0,"D",0,"D",0,2
"24219","BIG STONE GAP, VA",,"G",3070,"G",18404,"G",74786,234
"24220","BIRCHLEAF, VA",,"G",29,"G",88,"G",350,5
"24221","BLACKWATER, VA","A","D",0,"D",0,"D",0,1
"24224","CASTLEWOOD, VA",,"G",590,"G",4064,"G",16557,66
"24225","CLEVELAND, VA","C","D",0,"D",0,"D",0,11
"24226","CLINCHCO, VA",,"G",62,"G",270,"G",1706,11
"24228","CLINTWOOD, VA",,"G",1502,"G",10564,"G",43474,149
"24230","COEBURN, VA",,"G",1250,"G",8327,"G",34385,147
"24236","DAMASCUS, VA",,"H",621,"H",4211,"H",17578,60
"24237","DANTE, VA","C","D",0,"D",0,"D",0,14
"24239","DAVENPORT, VA",,"G",13,"G",71,"G",270,5
"24243","DRYDEN, VA",,"G",103,"G",598,"G",2695,16
"24244","DUFFIELD, VA",,"G",1838,"G",13923,"G",56460,70
"24245","DUNGANNON, VA",,"G",45,"G",324,"G",1237,10
"24246","EAST STONE GAP, VA",,"G",11,"S",0,"H",196,4
"24248","EWING, VA",,"G",262,"G",962,"G",4100,27
"24250","FORT BLACKMORE, VA","B","S",0,"S",0,"H",746,11
"24251","GATE CITY, VA",,"G",1044,"G",5663,"G",24976,132
"24256","HAYSI, VA",,"G",434,"G",3199,"G",13989,59
"24258","HILTONS, VA",,"G",38,"G",182,"G",921,9
"24260","HONAKER, VA",,"G",590,"G",3817,"G",15739,91
"24263","JONESVILLE, VA",,"H",892,"H",4628,"H",20608,99
"24265","KEOKEE, VA","A","D",0,"D",0,"D",0,3
"24266","LEBANON, VA",,"G",4333,"G",29988,"G",118887,272
"24269","MC CLURE, VA","C","D",0,"D",0,"D",0,6
"24270","MENDOTA, VA",,"G",10,"G",61,"G",416,5
"24271","NICKELSVILLE, VA",,"G",102,"H",384,"H",1627,19
"24272","NORA, VA",,"G",105,"G",1096,"G",4805,6
"24273","NORTON, VA",,"G",5736,"G",49125,"G",192732,298
"24277","PENNINGTON GAP, VA",,"G",1765,"G",9607,"G",40346,147
"24279","POUND, VA",,"H",474,"H",2766,"H",11747,96
"24280","ROSEDALE, VA",,"G",439,"G",3077,"G",15002,40
"24281","ROSE HILL, VA",,"G",217,"H",1133,"G",4599,24
"24282","SAINT CHARLES, VA","C","D",0,"D",0,"D",0,3
"24283","SAINT PAUL, VA",,"G",595,"G",2800,"G",11368,65
"24290","WEBER CITY, VA",,"G",601,"G",3275,"G",13768,70
"24292","WHITETOP, VA",,"H",36,"G",126,"G",630,12
"24293","WISE, VA",,"G",3135,"G",17427,"G",69236,262
"24301","PULASKI, VA",,"G",3904,"G",26882,"G",110266,281
"24311","ATKINS, VA",,"G",1850,"G",14748,"G",54406,39
"24312","AUSTINVILLE, VA",,"G",98,"H",521,"H",2389,19
"24313","BARREN SPRINGS, VA",,"G",39,"G",94,"G",506,9
"24314","BASTIAN, VA",,"G",419,"G",4485,"G",14973,26
"24315","BLAND, VA",,"G",684,"G",6483,"G",23909,47
"24316","BROADFORD, VA","A","D",0,"D",0,"D",0,2
"24317","CANA, VA",,"G",339,"G",1759,"G",8185,56
"24318","CERES, VA","B","D",0,"D",0,"D",0,2
"24319","CHILHOWIE, VA",,"G",1688,"G",9673,"G",45118,122
"24323","CROCKETT, VA",,"G",4,"H",36,"H",146,4
"24324","DRAPER, VA","C","D",0,"D",0,"D",0,22
"24325","DUGSPUR, VA",,"G",39,"G",119,"G",607,7
"24326","ELK CREEK, VA","B","D",0,"D",0,"D",0,14
"24327","EMORY, VA","E","D",0,"D",0,"D",0,3
"24328","FANCY GAP, VA",,"G",175,"G",798,"G",3441,40
"24330","FRIES, VA",,"G",308,"G",1872,"G",8016,31
"24333","GALAX, VA",,"G",6470,"G",36775,"G",161558,414
"24340","GLADE SPRING, VA",,"H",1112,"H",7391,"H",27435,81
"24343","HILLSVILLE, VA",,"G",3195,"G",18287,"G",75766,236
"24347","HIWASSEE, VA",,"H",115,"S",0,"H",3649,15
"24348","INDEPENDENCE, VA",,"G",1079,"G",7001,"G",28954,89
"24350","IVANHOE, VA",,"G",19,"G",110,"G",426,8
"24351","LAMBSBURG, VA","A","D",0,"D",0,"D",0,3
"24352","LAUREL FORK, VA",,"G",163,"G",1107,"G",5062,16
"24354","MARION, VA",,"G",6098,"G",45056,"G",186157,338
"24360","MAX MEADOWS, VA",,"G",789,"G",3523,"G",14184,93
"24361","MEADOWVIEW, VA",,"G",272,"G",1243,"G",4898,42
"24363","MOUTH OF WILSON, VA",,"G",151,"G",712,"G",2973,15
"24366","ROCKY GAP, VA",,"G",166,"G",1262,"G",5960,17
"24368","RURAL RETREAT, VA",,"G",1082,"G",7858,"G",34529,91
"24370","SALTVILLE, VA",,"G",855,"G",4010,"G",16741,78
"24374","SPEEDWELL, VA",,"G",8,"G",30,"G",167,6
"24375","SUGAR GROVE, VA",,"G",105,"G",538,"G",2574,22
"24377","TANNERSVILLE, VA","A","D",0,"D",0,"D",0,2
"24378","TROUTDALE, VA",,"H",51,"H",200,"G",1111,13
"24380","WILLIS, VA",,"G",85,"G",396,"G",1766,30
"24381","WOODLAWN, VA",,"G",311,"G",2770,"G",10657,43
"24382","WYTHEVILLE, VA",,"G",7661,"H",48746,"G",201987,509
"24401","STAUNTON, VA",,"G",13267,"G",80017,"G",330454,1083
"24402","STAUNTON, VA",,"G",1085,"G",9266,"G",37355,33
"24407","STAUNTON, VA","A","D",0,"D",0,"D",0,1
"24411","AUGUSTA SPRINGS, VA","A","D",0,"D",0,"D",0,2
"24412","BACOVA, VA","A","D",0,"D",0,"D",0,1
"24413","BLUE GRASS, VA",,"H",64,"H",323,"H",1333,9
"24415","BROWNSBURG, VA","A","D",0,"D",0,"D",0,2
"24416","BUENA VISTA, VA",,"G",2137,"G",15858,"G",63773,157
"24421","CHURCHVILLE, VA",,"G",265,"G",1343,"G",5980,67
"24422","CLIFTON FORGE, VA",,"G",797,"G",4333,"G",17886,108
"24426","COVINGTON, VA",,"H",4818,"H",38555,"H",162493,365
"24430","CRAIGSVILLE, VA",,"H",53,"G",197,"G",790,11
"24431","CRIMORA, VA",,"G",107,"G",485,"G",1561,28
"24432","DEERFIELD, VA",,"G",7,"G",21,"G",82,5
"24433","DOE HILL, VA","A","D",0,"D",0,"D",0,1
"24435","FAIRFIELD, VA","E","D",0,"D",0,"D",0,42
"24437","FORT DEFIANCE, VA",,"G",73,"H",519,"H",2093,14
"24439","GOSHEN, VA","C","S",0,"H",1145,"H",5506,15
"24440","GREENVILLE, VA",,"G",115,"G",521,"G",2512,31
"24441","GROTTOES, VA",,"G",637,"G",4936,"G",20362,74
"24442","HEAD WATERS, VA","A","D",0,"D",0,"D",0,3
"24445","HOT SPRINGS, VA",,"H",1361,"H",8766,"H",40521,84
"24448","IRON GATE, VA","C","D",0,"D",0,"D",0,8
"24450","LEXINGTON, VA",,"G",6203,"G",40053,"G",172788,567
"24457","LOW MOOR, VA",,"G",918,"G",7531,"G",30037,35
"24458","MC DOWELL, VA",,"G",40,"S",0,"H",587,12
"24459","MIDDLEBROOK, VA",,"G",25,"G",216,"G",1005,13
"24460","MILLBORO, VA",,"H",208,"H",1459,"H",6844,40
"24463","MINT SPRING, VA","A","S",0,"G",44,"G",179,4
"24464","MONTEBELLO, VA",,"H",29,"G",60,"G",458,5
"24465","MONTEREY, VA",,"G",274,"G",1333,"H",5713,72
"24467","MOUNT SIDNEY, VA",,"G",479,"G",3285,"G",14214,46
"24468","MUSTOE, VA","A","D",0,"D",0,"D",0,1
"24469","NEW HOPE, VA",,"G",5,"G",14,"G",54,3
"24471","PORT REPUBLIC, VA",,"G",53,"G",233,"G",1259,16
"24472","RAPHINE, VA",,"G",478,"G",3418,"G",14620,45
"24473","ROCKBRIDGE BATHS, VA","A","S",0,"H",74,"H",394,10
"24474","SELMA, VA",,"G",64,"G",403,"G",1683,9
"24476","STEELES TAVERN, VA","B","S",0,"H",102,"H",443,5
"24477","STUARTS DRAFT, VA",,"G",4654,"G",41603,"G",169874,194
"24479","SWOOPE, VA",,"G",81,"G",421,"G",2074,20
"24482","VERONA, VA",,"H",3005,"H",26776,"H",104643,175
"24483","VESUVIUS, VA",,"G",68,"G",43,"G",418,10
"24484","WARM SPRINGS, VA",,"G",165,"G",1829,"G",7324,31
"24485","WEST AUGUSTA, VA",,"G",9,"G",24,"G",99,4
"24486","WEYERS CAVE, VA",,"G",1392,"G",11896,"G",50170,90
"24487","WILLIAMSVILLE, VA","B","D",0,"D",0,"D",0,4
"24501","LYNCHBURG, VA",,"G",18311,"H",173115,"H",743828,881
"24502","LYNCHBURG, VA",,"G",19526,"G",124265,"G",522475,1275
"24503","LYNCHBURG, VA","I","D",0,"D",0,"D",0,370
"24504","LYNCHBURG, VA",,"G",5712,"G",47332,"G",237132,341
"24505","LYNCHBURG, VA",,"G",2836,"G",47211,"G",174179,35
"24506","LYNCHBURG, VA",,"H",4769,"H",58413,"H",235307,51
"24513","LYNCHBURG, VA","B","D",0,"D",0,"D",0,1
"24514","LYNCHBURG, VA","H","D",0,"D",0,"D",0,1
"24517","ALTAVISTA, VA",,"G",4762,"G",34579,"G",143050,218
"24520","ALTON, VA",,"H",283,"G",1073,"G",5599,25
"24521","AMHERST, VA",,"G",2623,"G",21423,"G",89059,256
"24522","APPOMATTOX, VA",,"G",2370,"G",14248,"G",58787,237
"24523","BEDFORD, VA",,"G",5824,"G",36638,"G",153066,561
"24526","BIG ISLAND, VA","E","D",0,"D",0,"D",0,27
"24527","BLAIRS, VA",,"G",1479,"G",6232,"G",29508,65
"24528","BROOKNEAL, VA",,"G",786,"G",4281,"G",17540,90
"24529","BUFFALO JUNCTION, VA",,"H",98,"G",458,"G",2009,27
"24530","CALLANDS, VA",,"H",49,"G",192,"G",723,10
"24531","CHATHAM, VA",,"G",2547,"G",17615,"G",74234,209
"24533","CLIFFORD, VA","A","D",0,"D",0,"D",0,1
"24534","CLOVER, VA","C","S",0,"S",0,"H",4426,20
"24535","CLUSTER SPRINGS, VA",,"G",21,"G",45,"G",206,6
"24536","COLEMAN FALLS, VA","A","S",0,"H",125,"G",595,5
"24538","CONCORD, VA",,"G",601,"G",5116,"G",21843,68
"24539","CRYSTAL HILL, VA","C","D",0,"D",0,"D",0,3
"24540","DANVILLE, VA",,"G",12089,"G",67641,"G",286659,827
"24541","DANVILLE, VA",,"G",13675,"G",112598,"G",463733,866
"24543","DANVILLE, VA",,"G",787,"G",5889,"G",22453,37
"24544","DANVILLE, VA","A","D",0,"D",0,"D",0,1
"24549","DRY FORK, VA",,"G",151,"G",811,"G",3583,44
"24550","EVINGTON, VA",,"G",424,"G",2455,"G",11826,88
"24551","FOREST, VA",,"G",7775,"G",58582,"G",273658,602
"24553","GLADSTONE, VA",,"G",128,"G",855,"G",4169,20
"24554","GLADYS, VA","E","D",0,"D",0,"D",0,51
"24555","GLASGOW, VA",,"G",1325,"G",14877,"G",50854,25
"24556","GOODE, VA",,"G",343,"G",1778,"G",7871,73
"24557","GRETNA, VA",,"G",1614,"G",9207,"G",39482,128
"24558","HALIFAX, VA",,"H",692,"H",3962,"H",16985,128
"24562","HOWARDSVILLE, VA",,"G",15,"G",91,"G",380,8
"24563","HURT, VA",,"H",1110,"H",8027,"H",26428,71
"24565","JAVA, VA","B","S",0,"S",0,"H",2257,10
"24566","KEELING, VA",,"G",44,"H",162,"H",675,12
"24569","LONG ISLAND, VA",,"G",51,"H",192,"G",1004,14
"24570","LOWRY, VA","A","D",0,"D",0,"D",0,2
"24571","LYNCH STATION, VA",,"H",84,"G",323,"G",1618,30
"24572","MADISON HEIGHTS, VA",,"G",3440,"G",20733,"G",85043,330
"24574","MONROE, VA",,"G",777,"G",4663,"G",21405,56
"24576","NARUNA, VA","A","D",0,"D",0,"D",0,1
"24577","NATHALIE, VA",,"G",122,"G",645,"G",2821,40
"24578","NATURAL BRIDGE, VA",,"G",312,"G",1053,"G",5680,35
"24579","NATURAL BRIDGE STATION, VA",,"G",258,"H",1939,"H",7634,26
"24580","NELSON, VA","B","S",0,"G",105,"G",511,12
"24581","NORWOOD, VA","A","D",0,"D",0,"D",0,1
"24586","RINGGOLD, VA",,"G",688,"G",5447,"G",24231,66
"24588","RUSTBURG, VA",,"G",1555,"G",9312,"G",41643,220
"24589","SCOTTSBURG, VA",,"G",98,"H",571,"H",2567,23
"24590","SCOTTSVILLE, VA",,"G",731,"G",5161,"G",22555,166
"24592","SOUTH BOSTON, VA",,"G",8685,"G",60774,"G",247044,514
"24593","SPOUT SPRING, VA",,"G",66,"G",269,"G",1498,22
"24594","SUTHERLIN, VA",,"G",157,"G",753,"G",3598,20
"24595","SWEET BRIAR, VA","F","D",0,"D",0,"D",0,4
"24597","VERNON HILL, VA",,"G",30,"G",93,"G",412,9
"24598","VIRGILINA, VA",,"H",149,"G",744,"G",3617,30
"24599","WINGINA, VA",,"H",50,"G",375,"G",1480,14
"24601","AMONATE, VA","A","D",0,"D",0,"D",0,1
"24602","BANDY, VA","B","D",0,"D",0,"D",0,6
"24603","BIG ROCK, VA",,"G",152,"G",1250,"G",5773,22
"24604","BISHOP, VA","A","S",0,"H",45,"H",143,3
"24605","BLUEFIELD, VA",,"G",5089,"G",31700,"G",130050,279
"24606","BOISSEVAIN, VA","A","D",0,"D",0,"D",0,2
"24607","BREAKS, VA","B","S",0,"S",0,"H",602,9
"24608","BURKES GARDEN, VA",,"G",10,"G",24,"G",106,3
"24609","CEDAR BLUFF, VA",,"H",2152,"G",15478,"G",65541,158
"24612","DORAN, VA",,"G",92,"G",398,"G",1657,12
"24613","FALLS MILLS, VA","F","D",0,"D",0,"D",0,16
"24614","GRUNDY, VA",,"G",2757,"G",19266,"G",78968,232
"24618","HARMAN, VA","A","D",0,"D",0,"D",0,1
"24620","HURLEY, VA",,"G",290,"G",3496,"G",12988,26
"24622","JEWELL RIDGE, VA",,"G",19,"G",39,"G",160,5
"24624","KEEN MOUNTAIN, VA","F","D",0,"D",0,"D",0,14
"24627","MAVISDALE, VA","C","D",0,"D",0,"D",0,2
"24628","MAXIE, VA","A","D",0,"D",0,"D",0,2
