"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est"
"30434","LOUISVILLE, GA",,"H",1700,"H",11902,"H",47438,147
"30436","LYONS, GA",,"G",1448,"H",10324,"H",44747,166
"30438","MANASSAS, GA","A","D",0,"D",0,"D",0,2
"30439","METTER, GA",,"G",2229,"G",13670,"G",54056,211
"30441","MIDVILLE, GA",,"H",198,"H",1349,"H",5452,19
"30442","MILLEN, GA",,"G",1175,"G",7085,"G",27455,120
"30445","MOUNT VERNON, GA",,"G",589,"G",2856,"G",10636,39
"30446","NEWINGTON, GA",,"G",154,"G",1198,"G",5255,20
"30447","NORRISTOWN, GA","A","D",0,"D",0,"D",0,1
"30448","NUNEZ, GA","B","D",0,"D",0,"D",0,2
"30449","OLIVER, GA","A","D",0,"D",0,"D",0,1
"30450","PORTAL, GA",,"H",139,"G",697,"G",2746,26
"30451","PULASKI, GA","B","D",0,"D",0,"D",0,2
"30452","REGISTER, GA",,"G",251,"G",1791,"G",7145,28
"30453","REIDSVILLE, GA",,"H",805,"H",4976,"G",21356,103
"30454","ROCKLEDGE, GA",,"G",19,"G",49,"G",185,4
"30455","ROCKY FORD, GA",,"G",24,"G",113,"G",444,5
"30456","SARDIS, GA",,"G",77,"G",339,"G",1477,19
"30457","SOPERTON, GA",,"G",803,"G",3742,"G",15098,93
"30458","STATESBORO, GA",,"G",15292,"G",93540,"G",373684,1062
"30459","STATESBORO, GA",,"G",756,"G",5476,"G",26334,77
"30460","STATESBORO, GA","A","D",0,"D",0,"D",0,3
"30461","STATESBORO, GA",,"H",1021,"H",5241,"H",20818,150
"30464","STILLMORE, GA","F","D",0,"D",0,"D",0,5
"30467","SYLVANIA, GA",,"H",2612,"H",16448,"H",63021,221
"30470","TARRYTOWN, GA",,"G",17,"H",80,"G",197,4
"30471","TWIN CITY, GA",,"H",369,"H",1881,"H",7938,48
"30473","UVALDA, GA",,"G",226,"G",1306,"G",5797,40
"30474","VIDALIA, GA",,"G",7264,"G",47611,"G",198957,543
"30475","VIDALIA, GA",,"G",1088,"H",7612,"H",29349,50
"30477","WADLEY, GA",,"G",928,"G",5865,"G",24444,42
"30501","GAINESVILLE, GA",,"G",32364,"G",279107,"G",1146126,1612
"30502","CHESTNUT MOUNTAIN, GA","B","S",0,"H",487,"H",1892,9
"30503","GAINESVILLE, GA",,"G",2257,"G",22174,"G",87337,79
"30504","GAINESVILLE, GA",,"G",6415,"G",53077,"G",209330,376
"30506","GAINESVILLE, GA",,"G",2680,"G",18167,"G",75034,607
"30507","GAINESVILLE, GA",,"G",4105,"G",37391,"G",144934,289
"30510","ALTO, GA",,"G",1417,"G",8989,"G",38673,60
"30511","BALDWIN, GA",,"G",1270,"G",9810,"G",39394,83
"30512","BLAIRSVILLE, GA",,"G",5071,"G",35361,"G",142354,560
"30513","BLUE RIDGE, GA",,"G",3986,"G",25207,"G",104597,437
"30514","BLAIRSVILLE, GA",,"G",298,"G",2520,"G",9578,39
"30515","BUFORD, GA",,"G",179,"G",1544,"G",6352,16
"30516","BOWERSVILLE, GA",,"H",79,"G",375,"G",1617,21
"30517","BRASELTON, GA",,"G",3682,"G",28755,"G",118185,279
"30518","BUFORD, GA",,"G",16722,"G",135052,"G",542140,1397
"30519","BUFORD, GA",,"G",10190,"G",53812,"G",214064,821
"30520","CANON, GA",,"G",136,"G",877,"G",3319,33
"30521","CARNESVILLE, GA",,"H",915,"H",5579,"H",23138,79
"30522","CHERRY LOG, GA",,"G",104,"G",493,"G",1914,25
"30523","CLARKESVILLE, GA",,"G",2076,"G",13732,"G",54774,278
"30525","CLAYTON, GA",,"G",2982,"G",18389,"G",75282,307
"30527","CLERMONT, GA",,"G",374,"G",2077,"G",8355,82
"30528","CLEVELAND, GA",,"G",4149,"G",26683,"G",105010,488
"30529","COMMERCE, GA",,"G",6263,"G",36380,"G",145797,440
"30530","COMMERCE, GA","E","D",0,"D",0,"D",0,47
"30531","CORNELIA, GA",,"G",6106,"G",45107,"G",177625,339
"30533","DAHLONEGA, GA",,"G",4965,"G",33008,"G",128321,496
"30534","DAWSONVILLE, GA",,"G",6772,"G",39702,"G",158525,702
"30535","DEMOREST, GA",,"G",1890,"G",13085,"G",56708,118
"30536","ELLIJAY, GA",,"H",227,"G",2241,"G",9461,65
"30537","DILLARD, GA",,"G",378,"G",1899,"G",8628,49
"30538","EASTANOLLEE, GA",,"G",969,"G",6031,"G",24110,65
"30539","EAST ELLIJAY, GA",,"H",980,"H",4590,"H",18458,35
"30540","ELLIJAY, GA",,"G",5783,"G",37957,"G",151532,478
"30541","EPWORTH, GA",,"G",34,"G",119,"G",467,18
"30542","FLOWERY BRANCH, GA",,"G",6645,"H",92067,"H",340251,513
"30543","GILLSVILLE, GA",,"G",184,"G",1190,"G",4992,33
"30544","DEMOREST, GA","A","D",0,"D",0,"D",0,1
"30545","HELEN, GA",,"G",858,"G",3074,"G",14158,108
"30546","HIAWASSEE, GA",,"H",1876,"H",11626,"H",45326,257
"30547","HOMER, GA",,"G",372,"G",2584,"G",8802,60
"30548","HOSCHTON, GA",,"G",1319,"G",9790,"G",42059,287
"30549","JEFFERSON, GA",,"G",3888,"G",29503,"G",117459,392
"30552","LAKEMONT, GA",,"H",132,"G",1115,"G",4385,44
"30553","LAVONIA, GA",,"G",3244,"G",23756,"G",92706,217
"30554","LULA, GA",,"G",418,"G",2545,"G",10119,74
"30555","MC CAYSVILLE, GA",,"G",337,"G",2172,"G",8991,46
"30557","MARTIN, GA",,"G",189,"G",876,"G",3758,37
"30558","MAYSVILLE, GA",,"G",953,"G",9455,"G",38336,49
"30559","MINERAL BLUFF, GA",,"G",187,"G",732,"G",3643,39
"30560","MORGANTON, GA",,"G",309,"G",1431,"G",5602,59
"30562","MOUNTAIN CITY, GA",,"G",107,"G",736,"G",2815,23
"30563","MOUNT AIRY, GA",,"G",317,"G",1792,"G",7472,53
"30564","MURRAYVILLE, GA",,"G",2176,"G",14088,"G",53479,77
"30565","NICHOLSON, GA",,"H",109,"H",1069,"H",4380,39
"30566","OAKWOOD, GA",,"H",3750,"H",33651,"H",132882,214
"30567","PENDERGRASS, GA",,"G",3527,"G",30397,"G",122339,72
"30568","RABUN GAP, GA",,"G",710,"G",5660,"G",23082,31
"30571","SAUTEE NACOOCHEE, GA",,"G",386,"G",1761,"G",7364,59
"30572","SUCHES, GA",,"G",68,"H",394,"H",1572,20
"30573","TALLULAH FALLS, GA",,"G",167,"G",996,"G",4403,14
"30575","TALMO, GA",,"G",86,"H",1225,"G",2987,21
"30576","TIGER, GA",,"G",200,"G",1409,"G",5507,42
"30577","TOCCOA, GA",,"H",7914,"H",60214,"H",243488,529
"30580","TURNERVILLE, GA",,"G",30,"G",255,"G",1022,5
"30581","WILEY, GA",,"G",57,"G",407,"G",1637,8
"30582","YOUNG HARRIS, GA",,"G",1182,"G",6787,"G",30660,100
"30597","DAHLONEGA, GA","B","D",0,"D",0,"D",0,2
"30598","TOCCOA FALLS, GA","F","D",0,"D",0,"D",0,4
"30601","ATHENS, GA",,"G",11941,"G",92715,"G",387511,665
"30602","ATHENS, GA",,"G",458,"G",2029,"G",8866,16
"30603","ATHENS, GA",,"H",953,"H",9167,"H",34036,39
"30604","ATHENS, GA",,"H",242,"G",844,"G",3695,28
"30605","ATHENS, GA",,"G",6609,"G",37246,"G",158275,656
"30606","ATHENS, GA",,"G",20483,"G",156948,"G",656583,1295
"30607","ATHENS, GA",,"G",3934,"G",33987,"G",143819,236
"30608","ATHENS, GA",,"G",150,"G",1616,"G",6027,13
"30619","ARNOLDSVILLE, GA",,"G",94,"G",530,"G",2266,14
"30620","BETHLEHEM, GA",,"H",1288,"H",9063,"H",34294,104
"30621","BISHOP, GA",,"H",362,"G",2604,"G",10916,59
"30622","BOGART, GA",,"G",5237,"G",40196,"G",161573,438
"30623","BOSTWICK, GA","A","D",0,"D",0,"D",0,2
"30624","BOWMAN, GA",,"H",112,"G",568,"H",2368,25
"30625","BUCKHEAD, GA",,"G",142,"H",2270,"H",6742,46
"30627","CARLTON, GA",,"G",188,"G",1079,"G",4570,24
"30628","COLBERT, GA",,"H",526,"H",3382,"H",14449,93
"30629","COMER, GA",,"G",569,"H",4305,"H",16513,66
"30630","CRAWFORD, GA",,"G",410,"H",2440,"G",10518,50
"30631","CRAWFORDVILLE, GA",,"G",60,"G",306,"G",1258,22
"30633","DANIELSVILLE, GA",,"G",785,"G",3776,"G",15200,129
"30634","DEWY ROSE, GA",,"G",84,"G",493,"G",1936,19
"30635","ELBERTON, GA",,"G",5493,"G",37383,"G",153422,477
"30638","FARMINGTON, GA","A","S",0,"G",81,"G",352,4
"30639","FRANKLIN SPRINGS, GA","E","S",0,"H",1673,"H",7059,13
"30641","GOOD HOPE, GA",,"G",353,"G",2557,"G",11595,26
"30642","GREENSBORO, GA",,"G",4238,"G",31064,"G",127617,350
"30643","HARTWELL, GA",,"G",4069,"G",26513,"G",105612,342
"30645","HIGH SHOALS, GA","C","D",0,"D",0,"D",0,3
"30646","HULL, GA",,"G",489,"G",2901,"G",11484,84
"30647","ILA, GA",,"G",38,"G",198,"G",797,12
"30648","LEXINGTON, GA",,"G",279,"G",1468,"G",6292,50
"30650","MADISON, GA",,"G",5073,"G",34044,"G",136480,419
"30655","MONROE, GA",,"G",7011,"G",53052,"G",215292,568
"30656","MONROE, GA",,"H",796,"H",5975,"H",26985,176
"30660","RAYLE, GA",,"G",22,"G",75,"G",315,7
"30662","ROYSTON, GA",,"G",2219,"G",15757,"G",64653,174
"30663","RUTLEDGE, GA",,"G",229,"G",1397,"G",5403,44
"30664","SHARON, GA","A","D",0,"D",0,"D",0,2
"30665","SILOAM, GA",,"H",130,"S",0,"H",2251,7
"30666","STATHAM, GA",,"H",1026,"G",5945,"G",24060,104
"30667","STEPHENS, GA","B","D",0,"D",0,"D",0,5
"30668","TIGNALL, GA","C","D",0,"D",0,"D",0,12
"30669","UNION POINT, GA",,"G",481,"G",2751,"G",10915,42
"30671","MAXEYS, GA","A","D",0,"D",0,"D",0,2
"30673","WASHINGTON, GA",,"G",2760,"G",17705,"G",74202,229
"30677","WATKINSVILLE, GA",,"G",3551,"G",26649,"G",110172,507
"30678","WHITE PLAINS, GA",,"H",90,"G",820,"H",3254,18
"30680","WINDER, GA",,"G",8261,"G",62724,"G",250162,704
"30683","WINTERVILLE, GA",,"G",715,"G",4132,"G",17077,91
"30701","CALHOUN, GA",,"G",13393,"G",95130,"G",387607,869
"30703","CALHOUN, GA",,"H",2529,"H",20915,"H",84664,49
"30705","CHATSWORTH, GA",,"G",8080,"G",58272,"G",233682,392
"30707","CHICKAMAUGA, GA",,"H",2481,"H",14102,"H",53152,121
"30708","CISCO, GA","B","D",0,"D",0,"D",0,3
"30710","COHUTTA, GA",,"H",109,"H",592,"G",2006,42
"30711","CRANDALL, GA",,"G",58,"G",335,"G",1629,19
"30719","DALTON, GA",,"G",520,"G",3350,"G",12360,25
"30720","DALTON, GA",,"G",27829,"G",238487,"G",934786,1144
"30721","DALTON, GA",,"G",17267,"G",140247,"G",547738,955
"30722","DALTON, GA",,"H",6184,"H",57646,"H",233368,117
"30724","ETON, GA",,"G",824,"G",4766,"G",20213,22
"30725","FLINTSTONE, GA",,"H",527,"H",3557,"H",15038,51
"30726","GRAYSVILLE, GA","B","D",0,"D",0,"D",0,3
"30728","LA FAYETTE, GA",,"G",5516,"G",40514,"H",156493,302
"30730","LYERLY, GA","F","D",0,"D",0,"D",0,13
"30731","MENLO, GA",,"G",175,"H",1390,"H",5379,22
"30732","OAKMAN, GA","A","D",0,"D",0,"D",0,2
"30733","PLAINVILLE, GA","C","D",0,"D",0,"D",0,14
"30734","RANGER, GA",,"G",182,"G",1051,"G",4298,30
"30735","RESACA, GA",,"G",265,"G",1438,"G",6001,41
"30736","RINGGOLD, GA",,"G",7134,"G",54800,"G",215241,500
"30738","RISING FAWN, GA",,"H",180,"G",918,"G",3886,34
"30739","ROCK SPRING, GA",,"H",633,"H",3366,"H",13831,68
"30740","ROCKY FACE, GA",,"G",443,"G",2161,"G",8675,81
"30741","ROSSVILLE, GA",,"G",3102,"G",21478,"G",91850,289
"30742","FORT OGLETHORPE, GA",,"G",6458,"G",39503,"G",158921,339
"30746","SUGAR VALLEY, GA",,"G",284,"G",1803,"G",8721,12
"30747","SUMMERVILLE, GA",,"G",2165,"G",11370,"G",44426,216
"30750","LOOKOUT MOUNTAIN, GA",,"G",1106,"G",4619,"G",19731,31
"30751","TENNGA, GA",,"G",58,"G",330,"G",1359,3
"30752","TRENTON, GA",,"H",2649,"H",17768,"H",70838,168
"30753","TRION, GA",,"G",2124,"G",10881,"G",46088,72
"30755","TUNNEL HILL, GA",,"H",943,"G",6120,"G",25418,88
"30756","VARNELL, GA",,"G",216,"G",664,"G",2748,10
"30757","WILDWOOD, GA",,"G",140,"G",946,"G",4068,20
"30802","APPLING, GA",,"G",718,"G",4754,"G",20532,76
"30803","AVERA, GA",,"G",29,"G",106,"G",376,7
"30805","BLYTHE, GA",,"G",175,"G",1993,"G",9055,15
"30806","BONEVILLE, GA","B","D",0,"D",0,"D",0,1
"30807","CAMAK, GA","C","D",0,"D",0,"D",0,4
"30808","DEARING, GA",,"G",203,"G",1340,"G",4926,36
"30809","EVANS, GA",,"G",10678,"G",85130,"G",334529,768
"30810","GIBSON, GA",,"G",163,"G",796,"G",3473,20
"30812","GRACEWOOD, GA",,"G",51,"G",218,"G",663,5
"30813","GROVETOWN, GA",,"G",3475,"G",29852,"G",121578,261
"30814","HARLEM, GA",,"G",574,"H",3286,"H",13175,100
"30815","HEPHZIBAH, GA",,"G",1419,"G",6386,"G",26510,228
"30816","KEYSVILLE, GA",,"H",152,"G",717,"G",2993,15
"30817","LINCOLNTON, GA",,"G",1046,"G",6388,"G",26190,155
"30818","MATTHEWS, GA",,"H",39,"G",253,"G",1171,9
"30819","MESENA, GA","A","D",0,"D",0,"D",0,1
"30820","MITCHELL, GA",,"G",66,"G",338,"G",1369,16
"30821","NORWOOD, GA","A","S",0,"G",94,"G",516,10
"30822","PERKINS, GA","A","D",0,"D",0,"D",0,1
"30823","STAPLETON, GA",,"G",110,"G",847,"G",2323,12
"30824","THOMSON, GA",,"G",6522,"G",43391,"G",178326,437
"30828","WARRENTON, GA",,"G",589,"G",4647,"G",18536,68
"30830","WAYNESBORO, GA",,"H",3881,"H",49577,"H",164867,269
"30833","WRENS, GA",,"H",1670,"H",13736,"H",52726,105
"30901","AUGUSTA, GA",,"G",20150,"G",193639,"G",765629,941
"30903","AUGUSTA, GA",,"G",1193,"G",19400,"G",76385,57
"30904","AUGUSTA, GA",,"H",12364,"H",119382,"H",483158,623
"30905","AUGUSTA, GA",,"G",2321,"G",28006,"G",106793,65
"30906","AUGUSTA, GA",,"G",15471,"G",131903,"G",527182,771
"30907","AUGUSTA, GA",,"G",19382,"G",131453,"G",529361,1379
"30909","AUGUSTA, GA",,"G",21553,"G",151992,"G",623144,1367
"30912","AUGUSTA, GA","H","D",0,"D",0,"D",0,7
"30913","AUGUSTA, GA","C","D",0,"D",0,"D",0,2
"30914","AUGUSTA, GA",,"G",187,"G",1379,"G",6735,12
"30916","AUGUSTA, GA",,"G",181,"G",1299,"G",5143,13
"30917","AUGUSTA, GA",,"G",239,"G",1822,"G",7316,27
"30919","AUGUSTA, GA",,"H",152,"G",1443,"G",4597,15
"31001","ABBEVILLE, GA",,"G",204,"G",853,"G",3361,23
"31002","ADRIAN, GA",,"H",223,"H",1233,"H",4735,20
"31003","ALLENTOWN, GA",,"G",33,"G",311,"G",1362,6
"31004","BOLINGBROKE, GA",,"G",197,"G",1258,"G",5178,31
"31005","BONAIRE, GA",,"G",868,"G",4167,"G",18072,108
"31006","BUTLER, GA",,"G",703,"G",5190,"G",23114,87
"31007","BYROMVILLE, GA","C","D",0,"D",0,"D",0,8
"31008","BYRON, GA",,"G",2977,"G",17820,"G",72182,277
"31009","CADWELL, GA",,"G",23,"G",154,"G",652,8
"31010","CORDELE, GA",,"G",228,"G",1481,"G",6048,26
"31011","CHAUNCEY, GA",,"G",17,"G",62,"G",315,9
"31012","CHESTER, GA",,"G",16,"G",73,"G",263,6
"31013","CLINCHFIELD, GA","C","D",0,"D",0,"D",0,1
"31014","COCHRAN, GA",,"G",2275,"G",13819,"G",59861,193
"31015","CORDELE, GA",,"H",7059,"H",43547,"H",179333,518
"31016","CULLODEN, GA",,"G",44,"G",250,"G",988,13
"31017","DANVILLE, GA",,"G",54,"G",416,"G",1576,11
"31018","DAVISBORO, GA",,"H",163,"H",1000,"H",3951,12
"31019","DEXTER, GA","C","S",0,"H",848,"H",3546,24
"31020","DRY BRANCH, GA",,"G",244,"G",2293,"G",9227,24
"31021","DUBLIN, GA",,"G",14566,"G",106547,"G",431718,856
"31022","DUDLEY, GA",,"G",310,"G",2444,"G",9651,18
"31023","EASTMAN, GA",,"G",4326,"G",25626,"G",101871,328
"31024","EATONTON, GA",,"G",4814,"G",33289,"G",128090,441
"31025","ELKO, GA","B","D",0,"D",0,"D",0,12
"31026","EATONTON, GA","F","D",0,"D",0,"D",0,1
"31027","EAST DUBLIN, GA",,"G",1398,"G",9560,"G",40096,121
"31028","CENTERVILLE, GA",,"G",1384,"G",6024,"G",24197,121
"31029","FORSYTH, GA",,"G",3008,"G",17575,"G",71724,319
"31030","FORT VALLEY, GA",,"G",3696,"G",23609,"G",105450,265
"31031","GORDON, GA",,"G",660,"G",5468,"G",22785,82
"31032","GRAY, GA",,"G",1877,"G",11549,"G",48302,235
"31033","HADDOCK, GA","B","S",0,"H",269,"H",1044,16
"31034","HARDWICK, GA",,"G",16,"G",48,"G",240,5
"31035","HARRISON, GA",,"G",30,"G",172,"G",751,8
"31036","HAWKINSVILLE, GA",,"G",2025,"G",13858,"G",56629,208
"31037","HELENA, GA",,"G",224,"G",970,"G",3999,36
"31038","HILLSBORO, GA","B","S",0,"H",86,"H",488,8
"31040","DUBLIN, GA",,"G",480,"G",2913,"G",12052,40
"31041","IDEAL, GA","A","D",0,"D",0,"D",0,4
"31042","IRWINTON, GA",,"H",253,"H",1735,"H",7069,27
"31044","JEFFERSONVILLE, GA","E","S",0,"H",2081,"H",8433,45
"31045","JEWELL, GA","A","D",0,"D",0,"D",0,3
"31046","JULIETTE, GA",,"G",1029,"H",17061,"G",60215,61
"31047","KATHLEEN, GA",,"H",1524,"H",13157,"H",57788,69
"31049","KITE, GA",,"G",98,"G",693,"G",2857,16
"31050","KNOXVILLE, GA","A","S",0,"G",67,"H",231,3
"31051","LILLY, GA","A","D",0,"D",0,"D",0,2
"31052","LIZELLA, GA",,"G",367,"H",2354,"G",9407,76
"31054","MC INTYRE, GA",,"H",1346,"H",14477,"H",57658,40
"31055","MC RAE, GA",,"H",3468,"H",20556,"H",69260,140
"31057","MARSHALLVILLE, GA",,"G",144,"H",693,"H",3572,19
"31058","MAUK, GA","E","S",0,"H",2097,"H",8574,10
"31059","MILLEDGEVILLE, GA",,"G",114,"G",663,"G",2675,21
"31060","MILAN, GA",,"G",117,"G",633,"G",2852,22
"31061","MILLEDGEVILLE, GA",,"G",11896,"G",87254,"G",346711,820
"31062","MILLEDGEVILLE, GA","G","D",0,"D",0,"D",0,2
"31063","MONTEZUMA, GA",,"G",1439,"G",8951,"G",34850,116
"31064","MONTICELLO, GA",,"G",1471,"G",9898,"G",35936,149
"31065","MONTROSE, GA",,"G",35,"G",56,"G",306,5
"31066","MUSELLA, GA",,"G",19,"G",211,"G",842,5
"31067","OCONEE, GA","A","S",0,"G",30,"G",105,4
"31068","OGLETHORPE, GA",,"H",597,"H",7368,"H",31052,51
"31069","PERRY, GA",,"G",7676,"G",48570,"G",195839,436
"31070","PINEHURST, GA",,"G",135,"G",840,"G",3410,16
"31071","PINEVIEW, GA","C","D",0,"D",0,"D",0,13
"31072","PITTS, GA",,"G",39,"G",204,"G",639,8
"31075","RENTZ, GA",,"G",101,"G",727,"G",2946,19
"31076","REYNOLDS, GA",,"G",445,"G",3772,"G",16753,43
"31077","RHINE, GA",,"G",126,"G",785,"G",3110,25
"31078","ROBERTA, GA",,"H",455,"H",2897,"H",12449,67
"31079","ROCHELLE, GA",,"G",269,"G",1597,"G",6694,50
"31081","RUPERT, GA","B","D",0,"D",0,"D",0,1
"31082","SANDERSVILLE, GA",,"G",5373,"G",47018,"G",190499,300
"31083","SCOTLAND, GA",,"G",11,"G",43,"G",160,4
"31085","SHADY DALE, GA",,"G",87,"G",577,"G",2226,11
"31086","SMARR, GA",,"G",119,"G",1183,"G",4690,8
"31087","SPARTA, GA",,"G",661,"G",3544,"G",14794,68
"31088","WARNER ROBINS, GA",,"G",10937,"G",83650,"G",348065,825
"31089","TENNILLE, GA",,"G",281,"G",1755,"G",7336,42
"31090","TOOMSBORO, GA",,"H",258,"H",2649,"H",10025,17
"31091","UNADILLA, GA",,"G",629,"G",3856,"G",15408,56
"31092","VIENNA, GA",,"G",1600,"G",10260,"G",44309,100
"31093","WARNER ROBINS, GA",,"G",9976,"H",61268,"H",258144,619
"31094","WARTHEN, GA","B","D",0,"D",0,"D",0,13
"31095","WARNER ROBINS, GA",,"G",179,"G",1979,"G",8898,18
"31096","WRIGHTSVILLE, GA",,"G",1084,"G",6515,"G",25901,113
"31097","YATESVILLE, GA",,"G",68,"G",385,"G",1649,16
"31098","WARNER ROBINS, GA",,"G",719,"G",9084,"G",39711,49
"31099","WARNER ROBINS, GA",,"G",540,"G",3709,"G",14243,29
"31106","ATLANTA, GA","A","D",0,"D",0,"D",0,6
"31107","ATLANTA, GA",,"G",9,"G",36,"G",204,4
"31119","ATLANTA, GA",,"H",47,"H",199,"H",1058,6
"31126","ATLANTA, GA","A","D",0,"D",0,"D",0,1
"31131","ATLANTA, GA",,"G",8,"G",153,"G",276,4
"31139","ATLANTA, GA",,"G",14,"G",1932,"G",5787,12
"31141","ATLANTA, GA",,"G",3,"G",13,"G",88,5
"31145","ATLANTA, GA","A","D",0,"D",0,"D",0,2
"31146","ATLANTA, GA","A","D",0,"D",0,"D",0,1
"31150","ATLANTA, GA","A","D",0,"D",0,"D",0,2
"31156","ATLANTA, GA","A","D",0,"D",0,"D",0,2
"31192","ATLANTA, GA","A","D",0,"D",0,"D",0,1
"31201","MACON, GA",,"H",19620,"H",229152,"H",880484,826
"31202","MACON, GA",,"G",322,"G",3197,"G",13453,35
"31203","MACON, GA","C","D",0,"D",0,"D",0,8
"31204","MACON, GA",,"G",7542,"G",52450,"G",203835,722
"31205","MACON, GA","B","S",0,"S",0,"H",3111,15
"31206","MACON, GA",,"G",14283,"G",103667,"G",400371,848
"31207","MACON, GA","G","D",0,"D",0,"D",0,9
"31208","MACON, GA",,"H",1580,"H",13525,"H",58238,52
"31209","MACON, GA",,"G",60,"G",457,"G",1668,14
"31210","MACON, GA",,"G",16126,"G",122125,"G",490678,1054
"31211","MACON, GA",,"G",2775,"G",16591,"G",72705,274
"31212","MACON, GA",,"G",538,"G",2469,"G",9015,32
"31213","MACON, GA",,"G",82,"G",933,"G",3646,7
"31216","MACON, GA",,"G",3653,"G",28639,"G",122943,240
"31217","MACON, GA",,"G",3356,"G",38425,"G",158697,186
"31220","MACON, GA",,"G",1531,"G",9151,"G",38702,159
"31221","MACON, GA","B","D",0,"D",0,"D",0,10
"31294","MACON, GA","A","D",0,"D",0,"D",0,1
"31295","MACON, GA","B","D",0,"D",0,"D",0,1
"31297","MACON, GA",,"G",1715,"G",17579,"G",63955,16
"31301","ALLENHURST, GA",,"G",136,"G",746,"G",3308,20
"31302","BLOOMINGDALE, GA",,"H",625,"H",3461,"H",12979,88
"31303","CLYO, GA",,"H",73,"G",460,"G",1854,18
"31304","CRESCENT, GA","A","S",0,"G",60,"G",379,5
"31305","DARIEN, GA",,"G",1208,"G",6866,"G",26888,154
"31307","EDEN, GA",,"H",56,"G",199,"G",699,15
"31308","ELLABELL, GA",,"H",580,"H",4466,"H",18651,63
"31309","FLEMING, GA","C","D",0,"D",0,"D",0,14
"31310","HINESVILLE, GA",,"H",145,"G",909,"H",4017,20
"31312","GUYTON, GA",,"G",576,"G",2896,"G",11444,133
"31313","HINESVILLE, GA",,"G",6654,"G",33534,"G",142816,589
"31314","FORT STEWART, GA",,"G",1010,"G",12843,"G",49288,39
"31315","FORT STEWART, GA",,"G",319,"G",2592,"G",11643,13
"31316","LUDOWICI, GA",,"G",360,"G",1746,"G",7339,66
"31318","MELDRIM, GA","C","D",0,"D",0,"D",0,1
"31319","MERIDIAN, GA","B","S",0,"H",968,"G",2868,8
"31320","MIDWAY, GA",,"G",1314,"G",10535,"G",49934,117
"31321","PEMBROKE, GA",,"G",640,"G",4453,"G",18420,105
"31322","POOLER, GA",,"G",6390,"G",45268,"G",184821,428
"31323","RICEBORO, GA",,"G",1658,"G",22102,"G",72825,29
"31324","RICHMOND HILL, GA",,"G",4337,"G",22230,"G",91428,456
"31326","RINCON, GA",,"G",5096,"H",48322,"H",184620,380
"31328","TYBEE ISLAND, GA",,"H",865,"H",4748,"H",21278,125
"31329","SPRINGFIELD, GA",,"G",1268,"G",8876,"G",35841,137
"31331","TOWNSEND, GA",,"G",370,"G",1752,"G",6724,65
"31333","WALTHOURVILLE, GA",,"G",74,"G",469,"G",1851,8
"31401","SAVANNAH, GA",,"G",17949,"G",132825,"G",546439,1128
"31402","SAVANNAH, GA",,"G",8078,"G",129350,"G",523249,81
"31403","SAVANNAH, GA",,"G",194,"G",2344,"G",9191,25
"31404","SAVANNAH, GA",,"G",11173,"G",109025,"G",487693,526
"31405","SAVANNAH, GA",,"G",19052,"G",185144,"G",766515,1108
"31406","SAVANNAH, GA",,"G",20402,"G",126741,"G",523780,1438
"31407","SAVANNAH, GA",,"G",4668,"G",44042,"G",169677,170
"31408","SAVANNAH, GA",,"G",12461,"G",110508,"G",457446,596
"31409","SAVANNAH, GA",,"G",274,"G",2134,"G",9256,29
"31410","SAVANNAH, GA",,"G",3476,"G",17933,"G",77753,429
"31411","SAVANNAH, GA",,"H",1478,"H",15934,"G",63612,134
"31412","SAVANNAH, GA",,"G",491,"H",4870,"H",22810,27
"31414","SAVANNAH, GA",,"G",123,"G",681,"G",2961,14
"31415","SAVANNAH, GA",,"G",2143,"G",20319,"G",87565,161
"31416","SAVANNAH, GA",,"H",657,"H",5066,"H",21921,41
"31418","SAVANNAH, GA",,"G",600,"G",6256,"G",28069,39
"31419","SAVANNAH, GA",,"G",10978,"G",67093,"G",271265,678
"31420","SAVANNAH, GA",,"G",266,"G",1592,"G",6321,19
"31421","SAVANNAH, GA","E","D",0,"D",0,"D",0,2
"31501","WAYCROSS, GA",,"G",8957,"G",57049,"G",243046,665
"31502","WAYCROSS, GA",,"H",1293,"H",8200,"H",29850,51
"31503","WAYCROSS, GA",,"G",2312,"G",15076,"G",58740,231
"31510","ALMA, GA",,"G",2680,"G",16199,"G",66492,214
"31512","AMBROSE, GA",,"H",311,"H",2250,"H",7785,17
"31513","BAXLEY, GA",,"H",4701,"H",32460,"H",127954,348
"31515","BAXLEY, GA","F","D",0,"D",0,"D",0,24
"31516","BLACKSHEAR, GA",,"G",2907,"G",17291,"G",71706,270
"31518","BRISTOL, GA",,"G",22,"G",71,"G",354,8
"31519","BROXTON, GA",,"G",256,"G",1583,"G",5554,46
"31520","BRUNSWICK, GA",,"G",14387,"G",125320,"G",512600,1005
"31521","BRUNSWICK, GA",,"G",593,"G",3506,"G",15273,44
"31522","SAINT SIMONS ISLAND, GA",,"G",5678,"G",34462,"G",141666,766
"31523","BRUNSWICK, GA",,"G",2035,"G",12334,"G",43834,231
"31524","BRUNSWICK, GA",,"G",740,"G",3984,"G",17537,13
"31525","BRUNSWICK, GA",,"G",7916,"G",48037,"G",192321,536
